Season,TeamName,BoxscoreIndex
2018,Chicago Bulls,201802100CHI
2018,Chicago Bulls,201802120CHI
2018,Chicago Bulls,201802140CHI
2018,Chicago Bulls,201802220CHI
2018,Chicago Bulls,201802240MIN
2018,Chicago Bulls,201802260BRK
2018,Chicago Bulls,201802270CHO
2018,Chicago Bulls,201803020CHI
2018,Chicago Bulls,201803050CHI
2018,Chicago Bulls,201803070CHI
2018,Chicago Bulls,201803090DET
2018,Chicago Bulls,201803110ATL
2018,Chicago Bulls,201803130CHI
2018,Chicago Bulls,201803150MEM
2018,Chicago Bulls,201803170CHI
2018,Chicago Bulls,201803190NYK
2018,Chicago Bulls,201803210CHI
2018,Chicago Bulls,201803230CHI
2018,Chicago Bulls,201803240DET
2018,Chicago Bulls,201803270HOU
2018,Chicago Bulls,201803290MIA
2018,Chicago Bulls,201803300ORL
2018,Chicago Bulls,201804010CHI
2018,Chicago Bulls,201804030CHI
2018,Chicago Bulls,201804060BOS
2018,Chicago Bulls,201804070CHI
2018,Chicago Bulls,201804090BRK
2018,Chicago Bulls,201804110CHI
2018,San Antonio Spurs,201710180SAS
2018,San Antonio Spurs,201710210CHI
2018,San Antonio Spurs,201710230SAS
2018,San Antonio Spurs,201710250MIA
2018,San Antonio Spurs,201710270ORL
2018,San Antonio Spurs,201710290IND
2018,San Antonio Spurs,201710300BOS
2018,San Antonio Spurs,201711020SAS
2018,San Antonio Spurs,201711030SAS
2018,San Antonio Spurs,201711050SAS
2018,San Antonio Spurs,201711070SAS
2018,San Antonio Spurs,201711100SAS
2018,San Antonio Spurs,201711110SAS
2018,San Antonio Spurs,201711140DAL
2018,San Antonio Spurs,201711150MIN
2018,San Antonio Spurs,201711170SAS
2018,San Antonio Spurs,201711200SAS
2018,San Antonio Spurs,201711220NOP
2018,San Antonio Spurs,201711250CHO
2018,San Antonio Spurs,201711270SAS
2018,San Antonio Spurs,201711290SAS
2018,San Antonio Spurs,201712010MEM
2018,San Antonio Spurs,201712030OKC
2018,San Antonio Spurs,201712040SAS
2018,San Antonio Spurs,201712060SAS
2018,San Antonio Spurs,201712080SAS
2018,San Antonio Spurs,201712090PHO
2018,San Antonio Spurs,201712120DAL
2018,San Antonio Spurs,201712150HOU
2018,San Antonio Spurs,201712160SAS
2018,San Antonio Spurs,201712180SAS
2018,San Antonio Spurs,201712200POR
2018,San Antonio Spurs,201712210UTA
2018,San Antonio Spurs,201712230SAC
2018,San Antonio Spurs,201712260SAS
2018,San Antonio Spurs,201712280SAS
2018,San Antonio Spurs,201712300DET
2018,San Antonio Spurs,201801020NYK
2018,San Antonio Spurs,201801030PHI
2018,San Antonio Spurs,201801050SAS
2018,San Antonio Spurs,201801070POR
2018,San Antonio Spurs,201801080SAC
2018,San Antonio Spurs,201801110LAL
2018,San Antonio Spurs,201801130SAS
2018,San Antonio Spurs,201801150ATL
2018,San Antonio Spurs,201801170BRK
2018,San Antonio Spurs,201801190TOR
2018,San Antonio Spurs,201801210SAS
2018,San Antonio Spurs,201801230SAS
2018,San Antonio Spurs,201801240MEM
2018,San Antonio Spurs,201801260SAS
2018,San Antonio Spurs,201801280SAS
2018,San Antonio Spurs,201801300SAS
2018,San Antonio Spurs,201802010SAS
2018,San Antonio Spurs,201802030SAS
2018,San Antonio Spurs,201802070PHO
2018,San Antonio Spurs,201802100GSW
2018,San Antonio Spurs,201802120UTA
2018,San Antonio Spurs,201802130DEN
2018,San Antonio Spurs,201802230DEN
2018,San Antonio Spurs,201802250CLE
2018,San Antonio Spurs,201802280SAS
2018,San Antonio Spurs,201803030SAS
2018,San Antonio Spurs,201803050SAS
2018,San Antonio Spurs,201803080GSW
2018,San Antonio Spurs,201803100OKC
2018,San Antonio Spurs,201803120HOU
2018,San Antonio Spurs,201803130SAS
2018,San Antonio Spurs,201803150SAS
2018,San Antonio Spurs,201803170SAS
2018,San Antonio Spurs,201803190SAS
2018,San Antonio Spurs,201803210SAS
2018,San Antonio Spurs,201803230SAS
2018,San Antonio Spurs,201803250MIL
2018,San Antonio Spurs,201803270WAS
2018,San Antonio Spurs,201803290SAS
2018,San Antonio Spurs,201804010SAS
2018,San Antonio Spurs,201804030LAC
2018,San Antonio Spurs,201804040LAL
2018,San Antonio Spurs,201804070SAS
2018,San Antonio Spurs,201804090SAS
2018,San Antonio Spurs,201804110NOP
2018,San Antonio Spurs,201804140GSW
2018,San Antonio Spurs,201804160GSW
2018,San Antonio Spurs,201804190SAS
2018,San Antonio Spurs,201804220SAS
2018,San Antonio Spurs,201804240GSW
2018,Dallas Mavericks,201710180DAL
2018,Dallas Mavericks,201710200DAL
2018,Dallas Mavericks,201710210HOU
2018,Dallas Mavericks,201710230DAL
2018,Dallas Mavericks,201710250DAL
2018,Dallas Mavericks,201710260MEM
2018,Dallas Mavericks,201710280DAL
2018,Dallas Mavericks,201710300UTA
2018,Dallas Mavericks,201711010LAC
2018,Dallas Mavericks,201711030DAL
2018,Dallas Mavericks,201711040MIN
2018,Dallas Mavericks,201711070WAS
2018,Dallas Mavericks,201711110DAL
2018,Dallas Mavericks,201711120OKC
2018,Dallas Mavericks,201711140DAL
2018,Dallas Mavericks,201711170DAL
2018,Dallas Mavericks,201711180DAL
2018,Dallas Mavericks,201711200DAL
2018,Dallas Mavericks,201711220MEM
2018,Dallas Mavericks,201711250DAL
2018,Dallas Mavericks,201711270SAS
2018,Dallas Mavericks,201711290DAL
2018,Dallas Mavericks,201712020DAL
2018,Dallas Mavericks,201712040DAL
2018,Dallas Mavericks,201712060BOS
2018,Dallas Mavericks,201712080MIL
2018,Dallas Mavericks,201712100MIN
2018,Dallas Mavericks,201712120DAL
2018,Dallas Mavericks,201712140GSW
2018,Dallas Mavericks,201712160SAS
2018,Dallas Mavericks,201712180DAL
2018,Dallas Mavericks,201712200DAL
2018,Dallas Mavericks,201712220MIA
2018,Dallas Mavericks,201712230ATL
2018,Dallas Mavericks,201712260DAL
2018,Dallas Mavericks,201712270IND
2018,Dallas Mavericks,201712290NOP
2018,Dallas Mavericks,201712310OKC
2018,Dallas Mavericks,201801030DAL
2018,Dallas Mavericks,201801050DAL
2018,Dallas Mavericks,201801070DAL
2018,Dallas Mavericks,201801090DAL
2018,Dallas Mavericks,201801100CHO
2018,Dallas Mavericks,201801130DAL
2018,Dallas Mavericks,201801160DEN
2018,Dallas Mavericks,201801200POR
2018,Dallas Mavericks,201801220DAL
2018,Dallas Mavericks,201801240DAL
2018,Dallas Mavericks,201801260DAL
2018,Dallas Mavericks,201801270DEN
2018,Dallas Mavericks,201801290DAL
2018,Dallas Mavericks,201801310PHO
2018,Dallas Mavericks,201802030SAC
2018,Dallas Mavericks,201802050LAC
2018,Dallas Mavericks,201802080GSW
2018,Dallas Mavericks,201802100DAL
2018,Dallas Mavericks,201802110HOU
2018,Dallas Mavericks,201802130DAL
2018,Dallas Mavericks,201802230LAL
2018,Dallas Mavericks,201802240UTA
2018,Dallas Mavericks,201802260DAL
2018,Dallas Mavericks,201802280DAL
2018,Dallas Mavericks,201803020CHI
2018,Dallas Mavericks,201803040DAL
2018,Dallas Mavericks,201803060DAL
2018,Dallas Mavericks,201803100DAL
2018,Dallas Mavericks,201803110DAL
2018,Dallas Mavericks,201803130NYK
2018,Dallas Mavericks,201803160TOR
2018,Dallas Mavericks,201803170BRK
2018,Dallas Mavericks,201803200NOP
2018,Dallas Mavericks,201803220DAL
2018,Dallas Mavericks,201803240DAL
2018,Dallas Mavericks,201803270SAC
2018,Dallas Mavericks,201803280LAL
2018,Dallas Mavericks,201803300DAL
2018,Dallas Mavericks,201804010CLE
2018,Dallas Mavericks,201804030DAL
2018,Dallas Mavericks,201804040ORL
2018,Dallas Mavericks,201804060DET
2018,Dallas Mavericks,201804080PHI
2018,Dallas Mavericks,201804100DAL
2018,Memphis Grizzlies,201710180MEM
2018,Memphis Grizzlies,201710210MEM
2018,Memphis Grizzlies,201710230HOU
2018,Memphis Grizzlies,201710250DAL
2018,Memphis Grizzlies,201710260MEM
2018,Memphis Grizzlies,201710280MEM
2018,Memphis Grizzlies,201710300MEM
2018,Memphis Grizzlies,201711010MEM
2018,Memphis Grizzlies,201711040LAC
2018,Memphis Grizzlies,201711050LAL
2018,Memphis Grizzlies,201711070POR
2018,Memphis Grizzlies,201711110HOU
2018,Memphis Grizzlies,201711130MIL
2018,Memphis Grizzlies,201711150MEM
2018,Memphis Grizzlies,201711180MEM
2018,Memphis Grizzlies,201711200MEM
2018,Memphis Grizzlies,201711220MEM
2018,Memphis Grizzlies,201711240DEN
2018,Memphis Grizzlies,201711260MEM
2018,Memphis Grizzlies,201711290SAS
2018,Memphis Grizzlies,201712010MEM
2018,Memphis Grizzlies,201712020CLE
2018,Memphis Grizzlies,201712040MEM
2018,Memphis Grizzlies,201712060NYK
2018,Memphis Grizzlies,201712080MEM
2018,Memphis Grizzlies,201712090MEM
2018,Memphis Grizzlies,201712110MEM
2018,Memphis Grizzlies,201712130WAS
2018,Memphis Grizzlies,201712150MEM
2018,Memphis Grizzlies,201712160MEM
2018,Memphis Grizzlies,201712200GSW
2018,Memphis Grizzlies,201712210PHO
2018,Memphis Grizzlies,201712230MEM
2018,Memphis Grizzlies,201712260PHO
2018,Memphis Grizzlies,201712270LAL
2018,Memphis Grizzlies,201712300GSW
2018,Memphis Grizzlies,201712310SAC
2018,Memphis Grizzlies,201801020LAC
2018,Memphis Grizzlies,201801050MEM
2018,Memphis Grizzlies,201801100MEM
2018,Memphis Grizzlies,201801120DEN
2018,Memphis Grizzlies,201801150MEM
2018,Memphis Grizzlies,201801170MEM
2018,Memphis Grizzlies,201801190MEM
2018,Memphis Grizzlies,201801200NOP
2018,Memphis Grizzlies,201801220MEM
2018,Memphis Grizzlies,201801240MEM
2018,Memphis Grizzlies,201801260MEM
2018,Memphis Grizzlies,201801290MEM
2018,Memphis Grizzlies,201801310IND
2018,Memphis Grizzlies,201802010DET
2018,Memphis Grizzlies,201802040TOR
2018,Memphis Grizzlies,201802060ATL
2018,Memphis Grizzlies,201802070MEM
2018,Memphis Grizzlies,201802110OKC
2018,Memphis Grizzlies,201802140MEM
2018,Memphis Grizzlies,201802230MEM
2018,Memphis Grizzlies,201802240MIA
2018,Memphis Grizzlies,201802260BOS
2018,Memphis Grizzlies,201802280MEM
2018,Memphis Grizzlies,201803020MEM
2018,Memphis Grizzlies,201803030ORL
2018,Memphis Grizzlies,201803050SAS
2018,Memphis Grizzlies,201803070CHI
2018,Memphis Grizzlies,201803090MEM
2018,Memphis Grizzlies,201803100DAL
2018,Memphis Grizzlies,201803120MEM
2018,Memphis Grizzlies,201803150MEM
2018,Memphis Grizzlies,201803170MEM
2018,Memphis Grizzlies,201803190BRK
2018,Memphis Grizzlies,201803210PHI
2018,Memphis Grizzlies,201803220CHO
2018,Memphis Grizzlies,201803240MEM
2018,Memphis Grizzlies,201803260MIN
2018,Memphis Grizzlies,201803280MEM
2018,Memphis Grizzlies,201803300UTA
2018,Memphis Grizzlies,201804010POR
2018,Memphis Grizzlies,201804040NOP
2018,Memphis Grizzlies,201804060MEM
2018,Memphis Grizzlies,201804080MEM
2018,Memphis Grizzlies,201804090MIN
2018,Memphis Grizzlies,201804110OKC
2018,Sacramento Kings,201710180SAC
2018,Sacramento Kings,201710200DAL
2018,Sacramento Kings,201710210DEN
2018,Sacramento Kings,201710230PHO
2018,Sacramento Kings,201710260SAC
2018,Sacramento Kings,201710290SAC
2018,Sacramento Kings,201710310IND
2018,Sacramento Kings,201711010BOS
2018,Sacramento Kings,201711040DET
2018,Sacramento Kings,201711070SAC
2018,Sacramento Kings,201711090SAC
2018,Sacramento Kings,201711110NYK
2018,Sacramento Kings,201711130WAS
2018,Sacramento Kings,201711150ATL
2018,Sacramento Kings,201711170SAC
2018,Sacramento Kings,201711180POR
2018,Sacramento Kings,201711200SAC
2018,Sacramento Kings,201711220SAC
2018,Sacramento Kings,201711250SAC
2018,Sacramento Kings,201711270GSW
2018,Sacramento Kings,201711280SAC
2018,Sacramento Kings,201712010CHI
2018,Sacramento Kings,201712020MIL
2018,Sacramento Kings,201712060CLE
2018,Sacramento Kings,201712080NOP
2018,Sacramento Kings,201712100SAC
2018,Sacramento Kings,201712120SAC
2018,Sacramento Kings,201712140MIN
2018,Sacramento Kings,201712170TOR
2018,Sacramento Kings,201712190PHI
2018,Sacramento Kings,201712200BRK
2018,Sacramento Kings,201712230SAC
2018,Sacramento Kings,201712260LAC
2018,Sacramento Kings,201712270SAC
2018,Sacramento Kings,201712290SAC
2018,Sacramento Kings,201712310SAC
2018,Sacramento Kings,201801020SAC
2018,Sacramento Kings,201801060SAC
2018,Sacramento Kings,201801080SAC
2018,Sacramento Kings,201801090LAL
2018,Sacramento Kings,201801110SAC
2018,Sacramento Kings,201801130LAC
2018,Sacramento Kings,201801150OKC
2018,Sacramento Kings,201801170SAC
2018,Sacramento Kings,201801190MEM
2018,Sacramento Kings,201801220CHO
2018,Sacramento Kings,201801230ORL
2018,Sacramento Kings,201801250MIA
2018,Sacramento Kings,201801280SAS
2018,Sacramento Kings,201801300NOP
2018,Sacramento Kings,201802020SAC
2018,Sacramento Kings,201802030SAC
2018,Sacramento Kings,201802050SAC
2018,Sacramento Kings,201802090SAC
2018,Sacramento Kings,201802110MIN
2018,Sacramento Kings,201802130DAL
2018,Sacramento Kings,201802140HOU
2018,Sacramento Kings,201802220SAC
2018,Sacramento Kings,201802240SAC
2018,Sacramento Kings,201802260SAC
2018,Sacramento Kings,201802270POR
2018,Sacramento Kings,201803010SAC
2018,Sacramento Kings,201803030SAC
2018,Sacramento Kings,201803040SAC
2018,Sacramento Kings,201803070SAC
2018,Sacramento Kings,201803090SAC
2018,Sacramento Kings,201803110DEN
2018,Sacramento Kings,201803120OKC
2018,Sacramento Kings,201803140SAC
2018,Sacramento Kings,201803160GSW
2018,Sacramento Kings,201803170UTA
2018,Sacramento Kings,201803190SAC
2018,Sacramento Kings,201803220SAC
2018,Sacramento Kings,201803250SAC
2018,Sacramento Kings,201803270SAC
2018,Sacramento Kings,201803290SAC
2018,Sacramento Kings,201803310SAC
2018,Sacramento Kings,201804010LAL
2018,Sacramento Kings,201804030PHO
2018,Sacramento Kings,201804060MEM
2018,Sacramento Kings,201804090SAS
2018,Sacramento Kings,201804110SAC
2019,Milwaukee Bucks,201810170CHO
2019,Milwaukee Bucks,201810190MIL
2019,Milwaukee Bucks,201810220MIL
2019,Milwaukee Bucks,201810240MIL
2019,Milwaukee Bucks,201810260MIN
2019,Milwaukee Bucks,201810270MIL
2019,Milwaukee Bucks,201810290MIL
2019,Milwaukee Bucks,201811010BOS
2019,Milwaukee Bucks,201811040MIL
2019,Milwaukee Bucks,201811060POR
2019,Milwaukee Bucks,201811080GSW
2019,Milwaukee Bucks,201811100LAC
2019,Milwaukee Bucks,201811110DEN
2019,Milwaukee Bucks,201811140MIL
2019,Milwaukee Bucks,201811160MIL
2019,Milwaukee Bucks,201811190MIL
2019,Milwaukee Bucks,201811210MIL
2019,Milwaukee Bucks,201811230MIL
2019,Milwaukee Bucks,201811240MIL
2019,Milwaukee Bucks,201811260CHO
2019,Milwaukee Bucks,201811280MIL
2019,Milwaukee Bucks,201812010NYK
2019,Milwaukee Bucks,201812050MIL
2019,Milwaukee Bucks,201812070MIL
2019,Milwaukee Bucks,201812090TOR
2019,Milwaukee Bucks,201812100MIL
2019,Milwaukee Bucks,201812120IND
2019,Milwaukee Bucks,201812140CLE
2019,Milwaukee Bucks,201812170DET
2019,Milwaukee Bucks,201812190MIL
2019,Milwaukee Bucks,201812210BOS
2019,Milwaukee Bucks,201812220MIA
2019,Milwaukee Bucks,201812250NYK
2019,Milwaukee Bucks,201812270MIL
2019,Milwaukee Bucks,201812290MIL
2019,Milwaukee Bucks,201901010MIL
2019,Milwaukee Bucks,201901040MIL
2019,Milwaukee Bucks,201901050MIL
2019,Milwaukee Bucks,201901070MIL
2019,Milwaukee Bucks,201901090HOU
2019,Milwaukee Bucks,201901110WAS
2019,Milwaukee Bucks,201901130ATL
2019,Milwaukee Bucks,201901150MIL
2019,Milwaukee Bucks,201901160MEM
2019,Milwaukee Bucks,201901190ORL
2019,Milwaukee Bucks,201901210MIL
2019,Milwaukee Bucks,201901250MIL
2019,Milwaukee Bucks,201901270OKC
2019,Milwaukee Bucks,201901290DET
2019,Milwaukee Bucks,201901310TOR
2019,Milwaukee Bucks,201902020WAS
2019,Milwaukee Bucks,201902040BRK
2019,Milwaukee Bucks,201902060MIL
2019,Milwaukee Bucks,201902080DAL
2019,Milwaukee Bucks,201902090MIL
2019,Milwaukee Bucks,201902110CHI
2019,Milwaukee Bucks,201902130IND
2019,Milwaukee Bucks,201902210MIL
2019,Milwaukee Bucks,201902230MIL
2019,Milwaukee Bucks,201902250CHI
2019,Milwaukee Bucks,201902270SAC
2019,Milwaukee Bucks,201903010LAL
2019,Milwaukee Bucks,201903020UTA
2019,Milwaukee Bucks,201903040PHO
2019,Milwaukee Bucks,201903070MIL
2019,Milwaukee Bucks,201903090MIL
2019,Milwaukee Bucks,201903100SAS
2019,Milwaukee Bucks,201903120NOP
2019,Milwaukee Bucks,201903150MIA
2019,Milwaukee Bucks,201903170MIL
2019,Milwaukee Bucks,201903190MIL
2019,Milwaukee Bucks,201903200CLE
2019,Milwaukee Bucks,201903220MIL
2019,Milwaukee Bucks,201903240MIL
2019,Milwaukee Bucks,201903260MIL
2019,Milwaukee Bucks,201903280MIL
2019,Milwaukee Bucks,201903310ATL
2019,Milwaukee Bucks,201904010BRK
2019,Milwaukee Bucks,201904040PHI
2019,Milwaukee Bucks,201904060MIL
2019,Milwaukee Bucks,201904070MIL
2019,Milwaukee Bucks,201904100MIL
2019,Milwaukee Bucks,201904140MIL
2019,Milwaukee Bucks,201904170MIL
2019,Milwaukee Bucks,201904200DET
2019,Milwaukee Bucks,201904220DET
2019,Milwaukee Bucks,201904280MIL
2019,Milwaukee Bucks,201904300MIL
2019,Milwaukee Bucks,201905030BOS
2019,Milwaukee Bucks,201905060BOS
2019,Milwaukee Bucks,201905080MIL
2019,Milwaukee Bucks,201905150MIL
2019,Milwaukee Bucks,201905170MIL
2019,Milwaukee Bucks,201905190TOR
2019,Milwaukee Bucks,201905210TOR
2019,Milwaukee Bucks,201905230MIL
2019,Milwaukee Bucks,201905250TOR
2019,Golden State Warriors,201810160GSW
2019,Golden State Warriors,201810190UTA
2019,Golden State Warriors,201810210DEN
2019,Golden State Warriors,201810220GSW
2019,Golden State Warriors,201810240GSW
2019,Golden State Warriors,201810260NYK
2019,Golden State Warriors,201810280BRK
2019,Golden State Warriors,201810290CHI
2019,Golden State Warriors,201810310GSW
2019,Golden State Warriors,201811020GSW
2019,Golden State Warriors,201811050GSW
2019,Golden State Warriors,201811080GSW
2019,Golden State Warriors,201811100GSW
2019,Golden State Warriors,201811120LAC
2019,Golden State Warriors,201811130GSW
2019,Golden State Warriors,201811150HOU
2019,Golden State Warriors,201811170DAL
2019,Golden State Warriors,201811180SAS
2019,Golden State Warriors,201811210GSW
2019,Golden State Warriors,201811230GSW
2019,Golden State Warriors,201811240GSW
2019,Golden State Warriors,201811260GSW
2019,Golden State Warriors,201811290TOR
2019,Golden State Warriors,201812010DET
2019,Golden State Warriors,201812030ATL
2019,Golden State Warriors,201812050CLE
2019,Golden State Warriors,201812070MIL
2019,Golden State Warriors,201812100GSW
2019,Golden State Warriors,201812120GSW
2019,Golden State Warriors,201812140SAC
2019,Golden State Warriors,201812170GSW
2019,Golden State Warriors,201812190UTA
2019,Golden State Warriors,201812220GSW
2019,Golden State Warriors,201812230GSW
2019,Golden State Warriors,201812250GSW
2019,Golden State Warriors,201812270GSW
2019,Golden State Warriors,201812290POR
2019,Golden State Warriors,201812310PHO
2019,Golden State Warriors,201901030GSW
2019,Golden State Warriors,201901050SAC
2019,Golden State Warriors,201901080GSW
2019,Golden State Warriors,201901110GSW
2019,Golden State Warriors,201901130DAL
2019,Golden State Warriors,201901150DEN
2019,Golden State Warriors,201901160GSW
2019,Golden State Warriors,201901180LAC
2019,Golden State Warriors,201901210LAL
2019,Golden State Warriors,201901240WAS
2019,Golden State Warriors,201901260BOS
2019,Golden State Warriors,201901280IND
2019,Golden State Warriors,201901310GSW
2019,Golden State Warriors,201902020GSW
2019,Golden State Warriors,201902060GSW
2019,Golden State Warriors,201902080PHO
2019,Golden State Warriors,201902100GSW
2019,Golden State Warriors,201902120GSW
2019,Golden State Warriors,201902130POR
2019,Golden State Warriors,201902210GSW
2019,Golden State Warriors,201902230GSW
2019,Golden State Warriors,201902250CHO
2019,Golden State Warriors,201902270MIA
2019,Golden State Warriors,201902280ORL
2019,Golden State Warriors,201903020PHI
2019,Golden State Warriors,201903050GSW
2019,Golden State Warriors,201903080GSW
2019,Golden State Warriors,201903100GSW
2019,Golden State Warriors,201903130HOU
2019,Golden State Warriors,201903160OKC
2019,Golden State Warriors,201903180SAS
2019,Golden State Warriors,201903190MIN
2019,Golden State Warriors,201903210GSW
2019,Golden State Warriors,201903230GSW
2019,Golden State Warriors,201903240GSW
2019,Golden State Warriors,201903270MEM
2019,Golden State Warriors,201903290MIN
2019,Golden State Warriors,201903310GSW
2019,Golden State Warriors,201904020GSW
2019,Golden State Warriors,201904040LAL
2019,Golden State Warriors,201904050GSW
2019,Golden State Warriors,201904070GSW
2019,Golden State Warriors,201904090NOP
2019,Golden State Warriors,201904100MEM
2019,Golden State Warriors,201904130GSW
2019,Golden State Warriors,201904150GSW
2019,Golden State Warriors,201904180LAC
2019,Golden State Warriors,201904210LAC
2019,Golden State Warriors,201904240GSW
2019,Golden State Warriors,201904260LAC
2019,Golden State Warriors,201904280GSW
2019,Golden State Warriors,201904300GSW
2019,Golden State Warriors,201905040HOU
2019,Golden State Warriors,201905060HOU
2019,Golden State Warriors,201905080GSW
2019,Golden State Warriors,201905100HOU
2019,Golden State Warriors,201905140GSW
2019,Golden State Warriors,201905160GSW
2019,Golden State Warriors,201905180POR
2019,Golden State Warriors,201905200POR
2019,Golden State Warriors,201905300TOR
2019,Golden State Warriors,201906020TOR
2019,Golden State Warriors,201906050GSW
2019,Golden State Warriors,201906070GSW
2019,Golden State Warriors,201906100TOR
2019,Golden State Warriors,201906130GSW
2019,New Orleans Pelicans,201810170HOU
2019,New Orleans Pelicans,201810190NOP
2019,New Orleans Pelicans,201810230NOP
2019,New Orleans Pelicans,201810260NOP
2019,New Orleans Pelicans,201810270NOP
2019,New Orleans Pelicans,201810290DEN
2019,New Orleans Pelicans,201810310GSW
2019,New Orleans Pelicans,201811010POR
2019,New Orleans Pelicans,201811030SAS
2019,New Orleans Pelicans,201811050OKC
2019,New Orleans Pelicans,201811070NOP
2019,New Orleans Pelicans,201811100NOP
2019,New Orleans Pelicans,201811120TOR
2019,New Orleans Pelicans,201811140MIN
2019,New Orleans Pelicans,201811160NOP
2019,New Orleans Pelicans,201811170NOP
2019,New Orleans Pelicans,201811190NOP
2019,New Orleans Pelicans,201811210PHI
2019,New Orleans Pelicans,201811230NYK
2019,New Orleans Pelicans,201811240WAS
2019,New Orleans Pelicans,201811260NOP
2019,New Orleans Pelicans,201811280NOP
2019,New Orleans Pelicans,201811300MIA
2019,New Orleans Pelicans,201812020CHO
2019,New Orleans Pelicans,201812030NOP
2019,New Orleans Pelicans,201812050NOP
2019,New Orleans Pelicans,201812070NOP
2019,New Orleans Pelicans,201812090DET
2019,New Orleans Pelicans,201812100BOS
2019,New Orleans Pelicans,201812120NOP
2019,New Orleans Pelicans,201812160NOP
2019,New Orleans Pelicans,201812190MIL
2019,New Orleans Pelicans,201812210LAL
2019,New Orleans Pelicans,201812230SAC
2019,New Orleans Pelicans,201812260DAL
2019,New Orleans Pelicans,201812280NOP
2019,New Orleans Pelicans,201812290NOP
2019,New Orleans Pelicans,201812310NOP
2019,New Orleans Pelicans,201901020BRK
2019,New Orleans Pelicans,201901050CLE
2019,New Orleans Pelicans,201901070NOP
2019,New Orleans Pelicans,201901090NOP
2019,New Orleans Pelicans,201901120MIN
2019,New Orleans Pelicans,201901140LAC
2019,New Orleans Pelicans,201901160GSW
2019,New Orleans Pelicans,201901180POR
2019,New Orleans Pelicans,201901210MEM
2019,New Orleans Pelicans,201901230NOP
2019,New Orleans Pelicans,201901240OKC
2019,New Orleans Pelicans,201901260NOP
2019,New Orleans Pelicans,201901290HOU
2019,New Orleans Pelicans,201901300NOP
2019,New Orleans Pelicans,201902020SAS
2019,New Orleans Pelicans,201902040NOP
2019,New Orleans Pelicans,201902060CHI
2019,New Orleans Pelicans,201902080NOP
2019,New Orleans Pelicans,201902090MEM
2019,New Orleans Pelicans,201902120NOP
2019,New Orleans Pelicans,201902140NOP
2019,New Orleans Pelicans,201902220IND
2019,New Orleans Pelicans,201902230NOP
2019,New Orleans Pelicans,201902250NOP
2019,New Orleans Pelicans,201902270LAL
2019,New Orleans Pelicans,201903010PHO
2019,New Orleans Pelicans,201903020DEN
2019,New Orleans Pelicans,201903040UTA
2019,New Orleans Pelicans,201903060NOP
2019,New Orleans Pelicans,201903080NOP
2019,New Orleans Pelicans,201903100ATL
2019,New Orleans Pelicans,201903120NOP
2019,New Orleans Pelicans,201903150NOP
2019,New Orleans Pelicans,201903160NOP
2019,New Orleans Pelicans,201903180DAL
2019,New Orleans Pelicans,201903200ORL
2019,New Orleans Pelicans,201903240NOP
2019,New Orleans Pelicans,201903260NOP
2019,New Orleans Pelicans,201903280NOP
2019,New Orleans Pelicans,201903310NOP
2019,New Orleans Pelicans,201904030NOP
2019,New Orleans Pelicans,201904050PHO
2019,New Orleans Pelicans,201904070SAC
2019,New Orleans Pelicans,201904090NOP
2019,Philadelphia 76ers,201810160BOS
2019,Philadelphia 76ers,201810180PHI
2019,Philadelphia 76ers,201810200PHI
2019,Philadelphia 76ers,201810230DET
2019,Philadelphia 76ers,201810240MIL
2019,Philadelphia 76ers,201810270PHI
2019,Philadelphia 76ers,201810290PHI
2019,Philadelphia 76ers,201810300TOR
2019,Philadelphia 76ers,201811010PHI
2019,Philadelphia 76ers,201811030PHI
2019,Philadelphia 76ers,201811040BRK
2019,Philadelphia 76ers,201811070IND
2019,Philadelphia 76ers,201811090PHI
2019,Philadelphia 76ers,201811100MEM
2019,Philadelphia 76ers,201811120MIA
2019,Philadelphia 76ers,201811140ORL
2019,Philadelphia 76ers,201811160PHI
2019,Philadelphia 76ers,201811170CHO
2019,Philadelphia 76ers,201811190PHI
2019,Philadelphia 76ers,201811210PHI
2019,Philadelphia 76ers,201811230PHI
2019,Philadelphia 76ers,201811250BRK
2019,Philadelphia 76ers,201811280PHI
2019,Philadelphia 76ers,201811300PHI
2019,Philadelphia 76ers,201812020PHI
2019,Philadelphia 76ers,201812050TOR
2019,Philadelphia 76ers,201812070DET
2019,Philadelphia 76ers,201812100PHI
2019,Philadelphia 76ers,201812120PHI
2019,Philadelphia 76ers,201812140PHI
2019,Philadelphia 76ers,201812160CLE
2019,Philadelphia 76ers,201812170SAS
2019,Philadelphia 76ers,201812190PHI
2019,Philadelphia 76ers,201812220PHI
2019,Philadelphia 76ers,201812250BOS
2019,Philadelphia 76ers,201812270UTA
2019,Philadelphia 76ers,201812300POR
2019,Philadelphia 76ers,201901010LAC
2019,Philadelphia 76ers,201901020PHO
2019,Philadelphia 76ers,201901050PHI
2019,Philadelphia 76ers,201901080PHI
2019,Philadelphia 76ers,201901090WAS
2019,Philadelphia 76ers,201901110PHI
2019,Philadelphia 76ers,201901130NYK
2019,Philadelphia 76ers,201901150PHI
2019,Philadelphia 76ers,201901170IND
2019,Philadelphia 76ers,201901190PHI
2019,Philadelphia 76ers,201901210PHI
2019,Philadelphia 76ers,201901230PHI
2019,Philadelphia 76ers,201901260DEN
2019,Philadelphia 76ers,201901290LAL
2019,Philadelphia 76ers,201901310GSW
